wav_filename,wav_filesize,transcript
common_voice_tr_18275567.wav,125228,ama arabuluculuk rolünü türkiye üstlenebilir
common_voice_tr_18275568.wav,132140,ülke gelecek yıl vizeden kurtulmayı umuyor
common_voice_tr_17639527.wav,150572,ohri ve üsküp yaz festivalleri oldukça meşhur
common_voice_tr_17639529.wav,119852,polis bu olayla ilgili ki şüpheliyi tutukladı
common_voice_tr_17639526.wav,146732,harekatın on bir gün sürmesi planlanıyordu
common_voice_tr_17639528.wav,120620,eski sabıkaları olanlar ülkeye giremeyecek
common_voice_tr_17350059.wav,248108,ancak kamuoyu bu durumu pek de affetmiyor
common_voice_tr_17639530.wav,103724,sonuçlar şaşırtıcı değil
common_voice_tr_17350057.wav,145964,beşinci sırayı ise kıbrıs aldı
common_voice_tr_17526507.wav,195884,hırvat hentbol takımı ülkenin en sevilen takımı
common_voice_tr_17350060.wav,148268,daha çok arz ve dağıtımın kontrolüne bağlıdır
common_voice_tr_17526508.wav,175148,savaş yaklaşık yirmi bin cana mal oldu
common_voice_tr_17526509.wav,115244,her iki sanık da suçsuz olduğunu iddia etti
common_voice_tr_17526510.wav,84524,rapor kasım ayında sunulacak
common_voice_tr_17526511.wav,96044,onun için bu sürdüreceği bir gelenek
common_voice_tr_19382875.wav,128300,diğer uzmanlar da benzer kaygılar taşıyor
common_voice_tr_19382874.wav,135980,nevesinje'nin tamamı elektriksiz kaldı
common_voice_tr_19382876.wav,118316,sizce barışın sağlanması mümkün mü
common_voice_tr_18339528.wav,122156,aynı kültüre sahibiz ve dillerini biliyoruz
common_voice_tr_19887341.wav,151340,noel ikramiyesinin ortalama miktarı yüz yetmiş avro
common_voice_tr_19887342.wav,113708,liste polis ve yargı kurumlarına iletildi
common_voice_tr_19887344.wav,195884,güneydoğu avrupa hükümetleri kayıtdışı ekonominin boyutları konusunda endişe duymalı mı
common_voice_tr_19887343.wav,123692,pek çok kişi pekin'de ondan altın bekliyor
common_voice_tr_18099405.wav,80684,adil oldu mu
common_voice_tr_18099407.wav,109868,ben sadece hafif yaralandım
common_voice_tr_19587920.wav,203564,bizim yükümlülüğümüz belgeye harfiyen uymaktır
common_voice_tr_19587919.wav,152108,bu perşembe tekrar biraraya gelecekler
common_voice_tr_19587922.wav,153644,sertifikalar dairemiz tarafından verilmektedir
common_voice_tr_19587921.wav,111404,mara ile çalışıyor
common_voice_tr_19587923.wav,167468,birini sınıf müfredatı hazırlık niteliğinde
common_voice_tr_17834182.wav,109868,yeni son başvuru tarihi on beş nisan
common_voice_tr_17834181.wav,128300,oylama yedi kasım'da yapılacak
common_voice_tr_17834184.wav,109100,programın üçüncü sezonu mart ayında başladı
common_voice_tr_17360355.wav,103724,yine de bazı ilerleme kıvılcımları var
common_voice_tr_17834183.wav,119852,tünel seyahat süresini birkaç saat kısaltacak
common_voice_tr_17360358.wav,102188,bu iddianın asılsız olduğu daha sonra kanıtlandı
common_voice_tr_17360359.wav,106028,seçim pusulaları her iki oyda bir yakılacak
common_voice_tr_17360360.wav,86828,kardeşi muhamed liseye gidiyordu
common_voice_tr_17861401.wav,167468,en zehirli yılan bile istediği yere gidebiliyor
common_voice_tr_17861403.wav,109868,cuma günü oylama yapılması bekleniyor
common_voice_tr_17861402.wav,88364,ama aldıran yok
common_voice_tr_17861404.wav,157484,katılım oranı yaklaşık yüzde kırk yedi olarak gerçekleşti
common_voice_tr_19302368.wav,167468,ben de neden bunları burada yapmayalım ki dedim
common_voice_tr_19302369.wav,165164,değişikliklerin bu ay kabul edilmesi bekleniyor
common_voice_tr_19302447.wav,178988,sırp makamları mahkumun iadesini bekliyorlar
common_voice_tr_18375113.wav,122924,tartışma haziran ayında yapılacak
common_voice_tr_19302448.wav,178988,sırbistan ilk olarak on üçüncü yüzyılda krallık oldu
common_voice_tr_18375112.wav,203564,belgrad'dan bu konuyla ilgili herhangi bir geri bildirim aldınız mı
common_voice_tr_18375115.wav,149804,aynı gün de başkanlığın başkanı seçildi
common_voice_tr_18375116.wav,130604,bunun değişeceğini umuyorum
common_voice_tr_18397658.wav,102188,artık tüm bunlar değişti
common_voice_tr_18397662.wav,175148,merkez bankasının başlıca amacı düşük enflasyon
common_voice_tr_18397666.wav,126764,demokratlar buna tepki verdiler
common_voice_tr_18397664.wav,111404,her yaştan takasçı geliyor
common_voice_tr_17525412.wav,96044,kabinede on dokuz bakan bulunuyor
common_voice_tr_17525410.wav,94508,din asla sorun olmadı
common_voice_tr_17525411.wav,98348,birinci yarı golsüz berabere bitti
common_voice_tr_17525413.wav,145964,aranızdaki ilişkiden ve milli takımdaki genel havadan biraz bahseder misiniz
common_voice_tr_17525414.wav,129068,bu yılın sonuna kadar ülke ekonomisinin statüsü değiştirilebilir mi
common_voice_tr_17740905.wav,117548,sırbistan'ın bunu başarmak için neler yapması gerekiyor
common_voice_tr_17524329.wav,161324,güreşçiler altmış kilo kategorisinde güreştiler
common_voice_tr_17740903.wav,106028,her üç bin arnavut'tan yalnızca biri suç işlemiş
common_voice_tr_17740904.wav,136748,kazanan teklifin değeri altı virgül elli beş milyar dolar oldu
common_voice_tr_17529211.wav,140588,günlük yevmiye ise yirmi beş otuz avro civarında
common_voice_tr_17529213.wav,115244,bu yılki festival de istisna olmadı
common_voice_tr_17639212.wav,113708,proje iki bin on iki yılında hizmete girebililr
common_voice_tr_17529214.wav,59948,oyna
common_voice_tr_17639213.wav,92204,ancak küçük partiler isyanlarda
common_voice_tr_17639215.wav,76844,bunlar bizim hedeflerimiz
common_voice_tr_18475723.wav,217388,kuzeyde durumun şiddetlenmesini bekliyor musunuz
common_voice_tr_17639214.wav,117548,ancak bu sürecin yurtiçi ayağı ne kadar rahat geçecek
common_voice_tr_18475725.wav,163628,maaşlar ve emekli aylıklarında kesinti yapıldı
common_voice_tr_18669933.wav,155948,seçimler on altı kasım'da yapılacak
common_voice_tr_18475727.wav,159788,okul yılı boyunca başka sınav olmuyordu
common_voice_tr_18669935.wav,144428,bu yılki fuarın onur konuğu küba
common_voice_tr_18669934.wav,115244,herşeyimiz vardı
common_voice_tr_17413293.wav,126764,üzerine pudra şekeri ve vanilya şekeri serpin
common_voice_tr_17413294.wav,106028,sami neza olasılıkları inceliyor
common_voice_tr_17413295.wav,103724,bu da oldukça cesaret verici
common_voice_tr_18703638.wav,218924,artık insanlar daha bireysel yaşıyor
common_voice_tr_17413292.wav,134444,bu da sonunda mali krize yol açabilir
common_voice_tr_18703641.wav,98348,temmuz ayında evleniyor
common_voice_tr_17413296.wav,109868,yelpazenin diğer ucunda doğum oranı yer alıyor
common_voice_tr_19588438.wav,132908,ancak programın kendi sorunları da yok değil
common_voice_tr_18703642.wav,172844,kosova'daki yolsuzlukla mücadeleye siyaset karışıyor mu
common_voice_tr_19588442.wav,140588,parçalardan birindeyse bir şans parası bulunuyor
common_voice_tr_19588441.wav,113708,umarım finalden sonra teklif getirirler
common_voice_tr_17425670.wav,143660,bu iddialı bir hedef ancak imkansız değil
common_voice_tr_18378274.wav,253484,bu ürün tanıtımlarında iddia edilen etkileri yaratıyor mu yoksa bir aldatmacadan mı ibaret
common_voice_tr_18378275.wav,140588,torunu tito'nun izinden mi gidiyor
common_voice_tr_18378277.wav,138284,anlaşma üçüncü şahıs gemiler için geçerli değil
common_voice_tr_18378276.wav,153644,polis reformu en büyük engel olmayı sürdürüyor
common_voice_tr_17529116.wav,145964,raporda bir çok olumlu eğilime işaret ediliyor
common_voice_tr_17529118.wav,76844,yenilgiden sonraki gün
common_voice_tr_17529119.wav,65324,bu durumun sebebi ne
common_voice_tr_19034018.wav,134444,priştine belgrad diyaloğu kurtarılabilir mi
common_voice_tr_19034020.wav,142124,fakat bazı ülkelerde tamiflu bile zor bulunuyor
common_voice_tr_19492314.wav,148268,alışkanlıkları ve adetleri nelerdi
common_voice_tr_19034021.wav,90668,peki şimdi durum nasıl
common_voice_tr_19492313.wav,241964,bu arada romanya da yeni salgınlar bildirdi
common_voice_tr_19492315.wav,122924,bu tamamen doğru değil
common_voice_tr_19492316.wav,165164,bakarciev daha sonra olaydaki rolünü itiraf etti
common_voice_tr_17529288.wav,122924,sıcak hava radikal destekçilerini durduramadı
common_voice_tr_17529290.wav,96044,misyonlar tam olarak belirlenmedi
common_voice_tr_17895821.wav,106028,dayton uygulamasında kim kimdir
common_voice_tr_17895824.wav,103724,baskılar çoktan kaynama noktasına ulaştı
common_voice_tr_17895822.wav,96044,resmi iade süreci birkaç hafta sürebilir
common_voice_tr_17895825.wav,71468,ancak bu durum değişiyor
common_voice_tr_17895823.wav,84524,pek çok kişi orduya destek verdi
common_voice_tr_18261571.wav,167468,makedon yetkililerdense yanıt çabuk geldi
common_voice_tr_18261568.wav,169004,şu andaki asker sayısı ise on üç bin
common_voice_tr_18261567.wav,153644,yeni meclis ilk oturumunu gerçekleştirdi
common_voice_tr_18261574.wav,218924,ekim itibarıyla gerçekleştirecekleriniz arasından iki üç madde sayabilir misiniz
common_voice_tr_18459585.wav,65324,şimdilik
common_voice_tr_18459586.wav,186668,bu bir meclis kararı mı yoksa bağlayıcı bir referandum sonucunda mı olacak
common_voice_tr_18459589.wav,161324,listenin sonunda yer alan ülke angola oldu
common_voice_tr_19542080.wav,144428,yetkililer ise aksini iddia ediyor
common_voice_tr_19542081.wav,130604,ancak sorunlar devam ediyor
common_voice_tr_19542082.wav,138284,semir osmanagiç kolay pes etmiyor
common_voice_tr_19542085.wav,92204,olağanüstüydü
common_voice_tr_19542084.wav,140588,müzakerelerde uluslararası varlık da gerekli
common_voice_tr_19549529.wav,182060,kosova sırbistan barış antlaşması mı geliyor
common_voice_tr_19549532.wav,148268,partinin genel başkan yardımcısı da bir kadın
common_voice_tr_19549533.wav,172076,bosna ya normal bir ülke olacak ya da dağılacak
common_voice_tr_18497983.wav,106028,bu herşeyi açıklıyor
common_voice_tr_18497982.wav,152108,festivale elli yabancı film katıldı
common_voice_tr_18497981.wav,159788,projenin üç ay içinde hazır olması bekleniyor
common_voice_tr_18199267.wav,134444,kitabım da bu hikayeyi anlatıyor
common_voice_tr_18497985.wav,186668,renovasyon çalışmaları yüz elli iki bin avro tutacak
common_voice_tr_18199270.wav,125228,sonucun ne olmasını bekliyorsunuz
common_voice_tr_17827534.wav,178988,üçüncü grubun lideri aynı zamanda bir amirdi
common_voice_tr_18199271.wav,136748,diğer partilerse açık farkla geriden geliyor
common_voice_tr_18199268.wav,140588,ancak ülkeyi daha pek çok güçlük bekliyor
common_voice_tr_17827535.wav,134444,sırp havayolu şirketini satmak kolay olmayacak
common_voice_tr_17827537.wav,102188,bizim politikamız açık
common_voice_tr_18648954.wav,210476,cumhurbaşkanlığı için on iki aday mücadele ediyor
common_voice_tr_18648955.wav,179756,fakat bunların çoğu gezilerini iptal ettiler
common_voice_tr_17526392.wav,188204,yetkili ayrıntılı bilgi vermeyi reddetti
common_voice_tr_17526394.wav,132908,o belgeyi biliyoruz fakat yenisini bilmiyoruz
common_voice_tr_17526396.wav,115244,halka açık sigara yerlerde sigara içmek mi
common_voice_tr_17532148.wav,149804,bazı durumlarda bu uzun bir süreç olacaktır
common_voice_tr_17532149.wav,101420,piperovic suçlamaları reddetti
common_voice_tr_17532145.wav,123692,ne yapabilirsiniz ki dilini mi keseceksiniz
common_voice_tr_17532151.wav,139052,ayrıca uluslararası şirketlere de engel oluyor
common_voice_tr_18166551.wav,134444,jolie kalabalığı boşnakça selamladı
common_voice_tr_18166553.wav,109868,bu da büyük bir masraf ve zaman kaybı
common_voice_tr_17882593.wav,103724,dünya kupası için yeni inşa edilmiş
common_voice_tr_17882596.wav,68396,suçlamalar yaygındı
common_voice_tr_17882595.wav,89132,fakat bu tamamen doğru değil
common_voice_tr_19422669.wav,136748,sana yardım edebiliyorsam ederim
common_voice_tr_19422668.wav,122924,bu rakam hükümeti kurmak için yeterli
common_voice_tr_19422670.wav,138284,siparişin bedeli kırk milyon avro olacak
common_voice_tr_19422671.wav,180524,bu durum ülkeyi aşırılık yanlılarının hedefi haline getirebilir mi
common_voice_tr_19445151.wav,159020,bu tutuklular sırp mahkemelerinde yargılanacak
common_voice_tr_19445152.wav,114476,bu kadar basit
common_voice_tr_19445155.wav,113708,gerçekten
common_voice_tr_19445154.wav,175916,pek çok tanınmış üye partiden ayrıldı
common_voice_tr_17526178.wav,181292,traykovski evli ve iki çocuk babasıydı
common_voice_tr_17526177.wav,178220,makedonya'nın da bu konuda umudu büyük
common_voice_tr_17526179.wav,145964,etkinlik sekiz ağustos'ta başladı
common_voice_tr_18632105.wav,161324,ancak reformu siyasi bağlamı pek dostça olmadı
common_voice_tr_17526180.wav,165932,tadiç ahtisaari'nin kararını daha hoş karşıladı
common_voice_tr_18632106.wav,215084,hint kültürünün müziğiniz ve yaratıcı çalışmalarınız üzerinde doğrudan bir etkisi oldu mu
common_voice_tr_18632108.wav,107564,bu yüzden moralleri bozuldu
common_voice_tr_18632107.wav,121388,oylama perşembe günü yapılacak
common_voice_tr_18632109.wav,126764,ancak rusya hala şüpheli
common_voice_tr_18975585.wav,145964,fonlar iki bin on iki bin on üç yılları arasında sağlanacak
common_voice_tr_18975583.wav,119084,türk takımı kırk iki puanla üçüncü oldu
common_voice_tr_19510042.wav,138284,bm kararı incelemekte olduğunu açıkladı
common_voice_tr_19510041.wav,122924,festival yirmi ağustos'a kadar devam edecek
common_voice_tr_18270287.wav,221996,hoş değildi
common_voice_tr_19510046.wav,94508,şimdiye kadar bir teklif sunulmuş değil
common_voice_tr_18270289.wav,149804,parlamento değişikliği cuma günü kabul etti
common_voice_tr_18270288.wav,162860,ab temsilcileri haberi memnuniyetle karşıladılar
common_voice_tr_18270290.wav,145196,girişimin hazırlanması yıllar sürdü
common_voice_tr_18270291.wav,192812,elektriğe bu ay yüzde altı virgül yedi oranında zam yapıldı
common_voice_tr_17357538.wav,92204,bu suçlamalara yanıtınız nedir
common_voice_tr_17357540.wav,106028,bu yıl iki pilot ders verilecek
common_voice_tr_17357541.wav,126764,anket tahminleri sunulamayacak kadar yakınlar
common_voice_tr_17357542.wav,169004,başında olduğunuz kurum da bu tür bir baskı ile karşı karşıya kaldı mı
common_voice_tr_18686813.wav,138284,çok ilginç bir film olabilir
common_voice_tr_18686816.wav,149804,sibiu'nun kendisi de bir açık hava müzesi
common_voice_tr_18686815.wav,121388,genişleme planları bununla da bitmiyor
common_voice_tr_18686814.wav,149804,küresel çapta tanınma konusundaki yeni strateji nedir
common_voice_tr_18355355.wav,113708,bu iş kolay olmayacak
common_voice_tr_18355354.wav,202028,şampiyonaya tüm dünyadan toplam iki yüz kırk üç kişi katıldı
common_voice_tr_18573160.wav,122924,açılış altı nisan'da
common_voice_tr_18355356.wav,129068,buğdayın fiyatı artmıştır
common_voice_tr_18573159.wav,172844,askeri gerginlik yok
common_voice_tr_19798533.wav,267308,seçmenler bu inancı oy pusulasına da yansıtıyor
common_voice_tr_18573163.wav,142124,sergi yirmi sekiz şubat'a kadar devam edecek
common_voice_tr_18573162.wav,138284,aksi takdirde yeni seçimler yapılacak
common_voice_tr_19798535.wav,113708,dayton sistemi yıprandı artık
common_voice_tr_19798536.wav,111404,üyelik için hedef tarih verilmiyor
common_voice_tr_19798534.wav,125228,park yirmi beş bin kişiye iş sağlayacak
common_voice_tr_18373490.wav,172844,gül hesabını geçen ay açmıştı
common_voice_tr_18373491.wav,119084,ancak onlar olmadan film de yapılmaz
common_voice_tr_18410634.wav,228908,yazarın yetmiş kitabı yirminin üzerinde dile çevrildi
common_voice_tr_18373494.wav,107564,bu arada yerli malları da yok oluyor
common_voice_tr_18373492.wav,107564,bunu nasıl değerlendiriyorsunuz
common_voice_tr_18410635.wav,187436,cezalar yirmi yedi eylül'de verildi
common_voice_tr_18410637.wav,184364,fakat bazı iddiaların sınırları var
common_voice_tr_18410638.wav,143660,binada restorasyon çalışmaları sürüyor
